"GEOID","Region"
"24510070300","Baltimore"
"24510020100","Baltimore"
"24510270102","Baltimore"
"24510271102","Baltimore"
"24510271200","Baltimore"
"24510230100","Baltimore"
"24510150100","Baltimore"
"24510150200","Baltimore"
"24510140300","Baltimore"
"24510060100","Baltimore"
"24510100200","Baltimore"
"24510260900","Baltimore"
"24510271700","Baltimore"
"24510110100","Baltimore"
"24510250600","Baltimore"
"24510170200","Baltimore"
"24510170300","Baltimore"
"24510090800","Baltimore"
"24510270901","Baltimore"
"24510160600","Baltimore"
"24510090900","Baltimore"
"24510160400","Baltimore"
"24510200600","Baltimore"
"24510271600","Baltimore"
"24510250101","Baltimore"
"24510250102","Baltimore"
"24510260605","Baltimore"
"24510070200","Baltimore"
"24510070100","Baltimore"
"24510270101","Baltimore"
"24510180100","Baltimore"
"24510180200","Baltimore"
"24510190100","Baltimore"
"24510120500","Baltimore"
"24510200200","Baltimore"
"24510151300","Baltimore"
"24510160200","Baltimore"
"24510260403","Baltimore"
"24510272003","Baltimore"
"24510160802","Baltimore"
"24510250500","Baltimore"
"24510010200","Baltimore"
"24510260101","Baltimore"
"24510080500","Baltimore"
"24510270200","Baltimore"
"24510220100","Baltimore"
"24510210100","Baltimore"
"24510200701","Baltimore"
"24510190200","Baltimore"
"24510271501","Baltimore"
"24510160100","Baltimore"
"24510280500","Baltimore"
"24510260501","Baltimore"
"24510130805","Baltimore"
"24510130806","Baltimore"
"24510130600","Baltimore"
"24510250301","Baltimore"
"24510080400","Baltimore"
"24510280401","Baltimore"
"24510151200","Baltimore"
"24510160300","Baltimore"
"24510280404","Baltimore"
"24510280403","Baltimore"
"24510200500","Baltimore"
"24510271503","Baltimore"
"24510130400","Baltimore"
"24510100300","Baltimore"
"24510250402","Baltimore"
"24510010100","Baltimore"
"24510080302","Baltimore"
"24510250207","Baltimore"
"24510150400","Baltimore"
"24510150300","Baltimore"
"24510200100","Baltimore"
"24510120300","Baltimore"
"24510280402","Baltimore"
"24510260700","Baltimore"
"24510080101","Baltimore"
"24510010300","Baltimore"
"24510271900","Baltimore"
"24510272006","Baltimore"
"24510272007","Baltimore"
"24510280102","Baltimore"
"24510272005","Baltimore"
"24510180300","Baltimore"
"24510250204","Baltimore"
"24510250205","Baltimore"
"24510280101","Baltimore"
"24510060200","Baltimore"
"24510250206","Baltimore"
"24510271802","Baltimore"
"24510200400","Baltimore"
"24510250401","Baltimore"
"24510200702","Baltimore"
"24510260404","Baltimore"
"24510151100","Baltimore"
"24510140200","Baltimore"
"24510260604","Baltimore"
"24510060400","Baltimore"
"24510130804","Baltimore"
"24510250203","Baltimore"
"24510130700","Baltimore"
"24510250103","Baltimore"
"24510130200","Baltimore"
"24510200800","Baltimore"
"24510140100","Baltimore"
"24510250303","Baltimore"
"24510130300","Baltimore"
"24510060300","Baltimore"
"24510130803","Baltimore"
"24510200300","Baltimore"
"25009204102","Boston"
"25009250800","Boston"
"25009250200","Boston"
"25009250100","Boston"
"25009250500","Boston"
"25009204101","Boston"
"25009250900","Boston"
"25009250400","Boston"
"25009203302","Boston"
"25009250300","Boston"
"25009250600","Boston"
"25009254200","Boston"
"25009217600","Boston"
"25009203200","Boston"
"25009205400","Boston"
"25009251200","Boston"
"25009253204","Boston"
"25009202102","Boston"
"25009253203","Boston"
"25009210200","Boston"
"25009223300","Boston"
"25009251300","Boston"
"25009251100","Boston"
"25009202101","Boston"
"25009203301","Boston"
"25009218100","Boston"
"25009217300","Boston"
"25009252300","Boston"
"25009217500","Boston"
"25009251000","Boston"
"25009209100","Boston"
"25009205200","Boston"
"25009209200","Boston"
"25009210100","Boston"
"25009250700","Boston"
"25009210400","Boston"
"25009205300","Boston"
"25009201100","Boston"
"25009217400","Boston"
"25009205700","Boston"
"25009210700","Boston"
"25009210500","Boston"
"25009252502","Boston"
"25009251500","Boston"
"25009206400","Boston"
"25009251400","Boston"
"25009251700","Boston"
"25009254100","Boston"
"25009210300","Boston"
"25009220101","Boston"
"25009221901","Boston"
"25009254302","Boston"
"25009252201","Boston"
"25009252202","Boston"
"25009205900","Boston"
"25009208400","Boston"
"25009252501","Boston"
"25009223200","Boston"
"25009207200","Boston"
"25009269100","Boston"
"25009253205","Boston"
"25009261102","Boston"
"25009210600","Boston"
"25009252102","Boston"
"25009217202","Boston"
"25009221700","Boston"
"25009215102","Boston"
"25009205800","Boston"
"25009204200","Boston"
"25009203100","Boston"
"25009205100","Boston"
"25009260700","Boston"
"25009251600","Boston"
"25009261101","Boston"
"25009260500","Boston"
"25009254301","Boston"
"25009252602","Boston"
"25009221800","Boston"
"25009205500","Boston"
"25009221400","Boston"
"25009222100","Boston"
"25009264100","Boston"
"25009261000","Boston"
"25009252400","Boston"
"25009206200","Boston"
"25009206300","Boston"
"25009268400","Boston"
"25009206500","Boston"
"25009210900","Boston"
"25009260301","Boston"
"25009252101","Boston"
"25009221600","Boston"
"25009217100","Boston"
"25009262100","Boston"
"25009223100","Boston"
"25009265101","Boston"
"25009208300","Boston"
"25009202200","Boston"
"25009990100","Boston"
"25009260600","Boston"
"25009204702","Boston"
"25009260402","Boston"
"25009260401","Boston"
"25009220102","Boston"
"25009251800","Boston"
"25009221500","Boston"
"25009206700","Boston"
"25009217201","Boston"
"25009216100","Boston"
"25009254401","Boston"
"25009260900","Boston"
"25009260800","Boston"
"25009206100","Boston"
"25009268300","Boston"
"25009266200","Boston"
"25009266100","Boston"
"25009260302","Boston"
"25009221100","Boston"
"25009211200","Boston"
"25009205600","Boston"
"25009221902","Boston"
"25009253100","Boston"
"25009208200","Boston"
"25009206000","Boston"
"25009265102","Boston"
"25009207100","Boston"
"25009204300","Boston"
"25009204701","Boston"
"25009204600","Boston"
"25009260200","Boston"
"25009252601","Boston"
"25009221300","Boston"
"25009266300","Boston"
"25009213100","Boston"
"25009263100","Boston"
"25009206800","Boston"
"25009208101","Boston"
"25009208102","Boston"
"25009204400","Boston"
"25009207000","Boston"
"25009268100","Boston"
"25009253201","Boston"
"25009215101","Boston"
"25009204500","Boston"
"25009211100","Boston"
"25009268200","Boston"
"25009210800","Boston"
"25009266400","Boston"
"25009212100","Boston"
"25009206600","Boston"
"25009211300","Boston"
"25009270100","Boston"
"25009267102","Boston"
"25009211402","Boston"
"25009260100","Boston"
"25009253202","Boston"
"25009254403","Boston"
"25009206900","Boston"
"25009267101","Boston"
"25009211401","Boston"
"25009214100","Boston"
"25009254402","Boston"
"25009252603","Boston"
"25017341400","Boston"
"25017341500","Boston"
"25017341101","Boston"
"25017341700","Boston"
"25017310700","Boston"
"25017341300","Boston"
"25017339900","Boston"
"25017357500","Boston"
"25017356702","Boston"
"25017310602","Boston"
"25017341600","Boston"
"25017368600","Boston"
"25017368400","Boston"
"25017368700","Boston"
"25017341800","Boston"
"25017337102","Boston"
"25017368500","Boston"
"25017385202","Boston"
"25017339801","Boston"
"25017340100","Boston"
"25017341200","Boston"
"25017368300","Boston"
"25017339200","Boston"
"25017341102","Boston"
"25017368902","Boston"
"25017341901","Boston"
"25017337201","Boston"
"25017368800","Boston"
"25017356701","Boston"
"25017339802","Boston"
"25017332400","Boston"
"25017342201","Boston"
"25017311100","Boston"
"25017357200","Boston"
"25017342300","Boston"
"25017310500","Boston"
"25017357300","Boston"
"25017336401","Boston"
"25017336100","Boston"
"25017369100","Boston"
"25017340000","Boston"
"25017356602","Boston"
"25017332300","Boston"
"25017337202","Boston"
"25017339600","Boston"
"25017317203","Boston"
"25017357100","Boston"
"25017350800","Boston"
"25017339100","Boston"
"25017338400","Boston"
"25017357400","Boston"
"25017368901","Boston"
"25017342600","Boston"
"25017350200","Boston"
"25017350300","Boston"
"25017332200","Boston"
"25017332100","Boston"
"25017342102","Boston"
"25017339700","Boston"
"25017310300","Boston"
"25017317202","Boston"
"25017310400","Boston"
"25017317301","Boston"
"25017338500","Boston"
"25017336300","Boston"
"25017357600","Boston"
"25017336402","Boston"
"25017337101","Boston"
"25017361200","Boston"
"25017339500","Boston"
"25017350400","Boston"
"25017321200","Boston"
"25017310200","Boston"
"25017321300","Boston"
"25017342202","Boston"
"25017373400","Boston"
"25017310601","Boston"
"25017366202","Boston"
"25017342500","Boston"
"25017311400","Boston"
"25017370101","Boston"
"25017341902","Boston"
"25017314301","Boston"
"25017367200","Boston"
"25017310100","Boston"
"25017370201","Boston"
"25017350500","Boston"
"25017350700","Boston"
"25017316102","Boston"
"25017338300","Boston"
"25017317302","Boston"
"25017366100","Boston"
"25017335400","Boston"
"25017360100","Boston"
"25017350104","Boston"
"25017356601","Boston"
"25017361300","Boston"
"25017321100","Boston"
"25017362100","Boston"
"25017317102","Boston"
"25017382300","Boston"
"25017317201","Boston"
"25017368102","Boston"
"25017300100","Boston"
"25017382601","Boston"
"25017311200","Boston"
"25017357800","Boston"
"25017369000","Boston"
"25017311500","Boston"
"25017331300","Boston"
"25017373900","Boston"
"25017317103","Boston"
"25017353101","Boston"
"25017370202","Boston"
"25017370300","Boston"
"25017370400","Boston"
"25017368200","Boston"
"25017373200","Boston"
"25017312400","Boston"
"25017312501","Boston"
"25017373500","Boston"
"25017336200","Boston"
"25017361100","Boston"
"25017330200","Boston"
"25017320104","Boston"
"25017374000","Boston"
"25017363102","Boston"
"25017363104","Boston"
"25017316101","Boston"
"25017338100","Boston"
"25017338200","Boston"
"25017365202","Boston"
"25017339300","Boston"
"25017367100","Boston"
"25017356400","Boston"
"25017356500","Boston"
"25017314302","Boston"
"25017326101","Boston"
"25017382100","Boston"
"25017351203","Boston"
"25017317101","Boston"
"25017368101","Boston"
"25017351300","Boston"
"25017383200","Boston"
"25017382500","Boston"
"25017333100","Boston"
"25017311300","Boston"
"25017333300","Boston"
"25017358100","Boston"
"25017331102","Boston"
"25017330100","Boston"
"25017383902","Boston"
"25017384001","Boston"
"25017385100","Boston"
"25017353102","Boston"
"25017386100","Boston"
"25017342400","Boston"
"25017335200","Boston"
"25017387201","Boston"
"25017387202","Boston"
"25017388100","Boston"
"25017350103","Boston"
"25017373700","Boston"
"25017373800","Boston"
"25017314200","Boston"
"25017326102","Boston"
"25017374100","Boston"
"25017315402","Boston"
"25017363201","Boston"
"25017374600","Boston"
"25017316201","Boston"
"25017365201","Boston"
"25017301101","Boston"
"25017366201","Boston"
"25017301102","Boston"
"25017339400","Boston"
"25017331101","Boston"
"25017351100","Boston"
"25017328100","Boston"
"25017316300","Boston"
"25017316400","Boston"
"25017351204","Boston"
"25017382400","Boston"
"25017383102","Boston"
"25017312300","Boston"
"25017351403","Boston"
"25017333200","Boston"
"25017351404","Boston"
"25017318100","Boston"
"25017370102","Boston"
"25017342101","Boston"
"25017383901","Boston"
"25017320102","Boston"
"25017384002","Boston"
"25017311600","Boston"
"25017311700","Boston"
"25017373100","Boston"
"25017364102","Boston"
"25017359100","Boston"
"25017335301","Boston"
"25017335302","Boston"
"25017312502","Boston"
"25017360200","Boston"
"25017314102","Boston"
"25017324102","Boston"
"25017314101","Boston"
"25017324101","Boston"
"25017315100","Boston"
"25017350600","Boston"
"25017374500","Boston"
"25017312200","Boston"
"25017365100","Boston"
"25017354000","Boston"
"25017354100","Boston"
"25017350900","Boston"
"25017331200","Boston"
"25017351000","Boston"
"25017354900","Boston"
"25017354800","Boston"
"25017358300","Boston"
"25017320103","Boston"
"25017316500","Boston"
"25017382200","Boston"
"25017374300","Boston"
"25017387100","Boston"
"25017312000","Boston"
"25017382602","Boston"
"25017321600","Boston"
"25017322100","Boston"
"25017357700","Boston"
"25017352101","Boston"
"25017318200","Boston"
"25017325100","Boston"
"25017323100","Boston"
"25017352900","Boston"
"25017385201","Boston"
"25017352800","Boston"
"25017315500","Boston"
"25017364101","Boston"
"25017312100","Boston"
"25017321500","Boston"
"25017354200","Boston"
"25017373600","Boston"
"25017373300","Boston"
"25017313101","Boston"
"25017354700","Boston"
"25017318400","Boston"
"25017388200","Boston"
"25017363103","Boston"
"25017374200","Boston"
"25017333501","Boston"
"25017335100","Boston"
"25017321400","Boston"
"25017358700","Boston"
"25017311900","Boston"
"25017356300","Boston"
"25017356100","Boston"
"25017374800","Boston"
"25017352102","Boston"
"25017313102","Boston"
"25017352600","Boston"
"25017353000","Boston"
"25017352700","Boston"
"25017315200","Boston"
"25017337300","Boston"
"25017363202","Boston"
"25017315403","Boston"
"25017334400","Boston"
"25017359300","Boston"
"25017351500","Boston"
"25017383101","Boston"
"25017322300","Boston"
"25017354600","Boston"
"25017353600","Boston"
"25017353800","Boston"
"25017353700","Boston"
"25017358400","Boston"
"25017388300","Boston"
"25017311800","Boston"
"25017358500","Boston"
"25017358600","Boston"
"25017334300","Boston"
"25017322200","Boston"
"25017353400","Boston"
"25017355000","Boston"
"25017383300","Boston"
"25017318300","Boston"
"25017352500","Boston"
"25017352300","Boston"
"25017353900","Boston"
"25017383502","Boston"
"25017374400","Boston"
"25017315401","Boston"
"25017980000","Boston"
"25017334100","Boston"
"25017316202","Boston"
"25017374700","Boston"
"25017327101","Boston"
"25017327103","Boston"
"25017322400","Boston"
"25017352400","Boston"
"25017383400","Boston"
"25017333400","Boston"
"25017383800","Boston"
"25017383700","Boston"
"25017383600","Boston"
"25017383501","Boston"
"25017354300","Boston"
"25017353200","Boston"
"25017353300","Boston"
"25017333600","Boston"
"25017352200","Boston"
"25017354400","Boston"
"25017353500","Boston"
"25017354500","Boston"
"25017334200","Boston"
"25017333502","Boston"
"25017327102","Boston"
"25021402200","Boston"
"25021419700","Boston"
"25021415102","Boston"
"25021442202","Boston"
"25021400900","Boston"
"25021402400","Boston"
"25021401000","Boston"
"25021412100","Boston"
"25021414200","Boston"
"25021413500","Boston"
"25021402101","Boston"
"25021413402","Boston"
"25021415101","Boston"
"25021411301","Boston"
"25021414300","Boston"
"25021419800","Boston"
"25021413401","Boston"
"25021412200","Boston"
"25021407100","Boston"
"25021457100","Boston"
"25021457200","Boston"
"25021456402","Boston"
"25021414100","Boston"
"25021401200","Boston"
"25021413300","Boston"
"25021419500","Boston"
"25021402102","Boston"
"25021411200","Boston"
"25021416400","Boston"
"25021420100","Boston"
"25021406101","Boston"
"25021405100","Boston"
"25021408101","Boston"
"25021456301","Boston"
"25021456302","Boston"
"25021456401","Boston"
"25021401100","Boston"
"25021422501","Boston"
"25021415300","Boston"
"25021411302","Boston"
"25021419600","Boston"
"25021418004","Boston"
"25021404302","Boston"
"25021404301","Boston"
"25021443101","Boston"
"25021402300","Boston"
"25021417200","Boston"
"25021408102","Boston"
"25021413100","Boston"
"25021419400","Boston"
"25021413200","Boston"
"25021409102","Boston"
"25021419100","Boston"
"25021411100","Boston"
"25021410400","Boston"
"25021418003","Boston"
"25021417802","Boston"
"25021416300","Boston"
"25021406102","Boston"
"25021422600","Boston"
"25021456200","Boston"
"25021417601","Boston"
"25021409101","Boston"
"25021417400","Boston"
"25021419300","Boston"
"25021419200","Boston"
"25021422200","Boston"
"25021418002","Boston"
"25021417901","Boston"
"25021410300","Boston"
"25021404202","Boston"
"25021417100","Boston"
"25021412300","Boston"
"25021400800","Boston"
"25021400400","Boston"
"25021456102","Boston"
"25021418102","Boston"
"25021422301","Boston"
"25021422400","Boston"
"25021417602","Boston"
"25021403300","Boston"
"25021417902","Boston"
"25021416101","Boston"
"25021410100","Boston"
"25021404201","Boston"
"25021404400","Boston"
"25021422700","Boston"
"25021400700","Boston"
"25021417502","Boston"
"25021417501","Boston"
"25021442102","Boston"
"25021442103","Boston"
"25021418200","Boston"
"25021442201","Boston"
"25021441204","Boston"
"25021417701","Boston"
"25021416102","Boston"
"25021404100","Boston"
"25021403400","Boston"
"25021416200","Boston"
"25021422502","Boston"
"25021400300","Boston"
"25021456101","Boston"
"25021417300","Boston"
"25021421200","Boston"
"25021422302","Boston"
"25021422100","Boston"
"25021420301","Boston"
"25021443102","Boston"
"25021417801","Boston"
"25021417702","Boston"
"25021403500","Boston"
"25021420302","Boston"
"25021440100","Boston"
"25021420201","Boston"
